instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\R\n=40\AUpdata_ta_ca_40_100_2_50_1.txt,AUpdata_ta_ca_40_100_2_50_1,40,2,50,bvns,42,57549.0082936913,0.0573301
instances\R\n=40\AUpdata_ta_ca_40_100_2_50_2.txt,AUpdata_ta_ca_40_100_2_50_2,40,2,50,bvns,42,77664.8307146204,0.0604985
instances\R\n=40\AUpdata_ta_ca_40_100_2_50_3.txt,AUpdata_ta_ca_40_100_2_50_3,40,2,50,bvns,42,86040.8021267715,0.062712
instances\R\n=40\AUpdata_ta_ca_40_100_2_50_4.txt,AUpdata_ta_ca_40_100_2_50_4,40,2,50,bvns,42,73988.7745781863,0.0676503
instances\R\n=40\AUpdata_ta_ca_40_100_2_50_5.txt,AUpdata_ta_ca_40_100_2_50_5,40,2,50,bvns,42,73724.5290343684,0.0574503
instances\R\n=40\AUpdata_ta_ca_40_100_3_100_1.txt,AUpdata_ta_ca_40_100_3_100_1,40,3,100,bvns,42,66323.437078297,0.1063786
instances\R\n=40\AUpdata_ta_ca_40_100_3_100_2.txt,AUpdata_ta_ca_40_100_3_100_2,40,3,100,bvns,42,62332.2581292493,0.0979145
instances\R\n=40\AUpdata_ta_ca_40_100_3_100_3.txt,AUpdata_ta_ca_40_100_3_100_3,40,3,100,bvns,42,49283.487917848,0.0914499
instances\R\n=40\AUpdata_ta_ca_40_100_3_100_4.txt,AUpdata_ta_ca_40_100_3_100_4,40,3,100,bvns,42,41343.0846930415,0.1013364
instances\R\n=40\AUpdata_ta_ca_40_100_3_100_5.txt,AUpdata_ta_ca_40_100_3_100_5,40,3,100,bvns,42,58919.2673370579,0.0910718
instances\R\n=40\AUpdata_ta_ca_40_100_3_50_1.txt,AUpdata_ta_ca_40_100_3_50_1,40,3,50,bvns,42,60563.1671526814,0.1096724
instances\R\n=40\AUpdata_ta_ca_40_100_3_50_2.txt,AUpdata_ta_ca_40_100_3_50_2,40,3,50,bvns,42,67806.9955190925,0.0922411
instances\R\n=40\AUpdata_ta_ca_40_100_3_50_3.txt,AUpdata_ta_ca_40_100_3_50_3,40,3,50,bvns,42,57450.7939286934,0.108757
instances\R\n=40\AUpdata_ta_ca_40_100_3_50_4.txt,AUpdata_ta_ca_40_100_3_50_4,40,3,50,bvns,42,66943.0928075829,0.1459435
instances\R\n=40\AUpdata_ta_ca_40_100_3_50_5.txt,AUpdata_ta_ca_40_100_3_50_5,40,3,50,bvns,42,53087.7187157532,0.0972474
instances\R\n=40\AUpdata_ta_ca_40_100_4_100_1.txt,AUpdata_ta_ca_40_100_4_100_1,40,4,100,bvns,42,45519.7660222557,0.1228406
instances\R\n=40\AUpdata_ta_ca_40_100_4_100_2.txt,AUpdata_ta_ca_40_100_4_100_2,40,4,100,bvns,42,43448.8120733712,0.1577464
instances\R\n=40\AUpdata_ta_ca_40_100_4_100_3.txt,AUpdata_ta_ca_40_100_4_100_3,40,4,100,bvns,42,39418.1645119468,0.1265955
instances\R\n=40\AUpdata_ta_ca_40_100_4_100_4.txt,AUpdata_ta_ca_40_100_4_100_4,40,4,100,bvns,42,42251.8859336812,0.1241259
instances\R\n=40\AUpdata_ta_ca_40_100_4_100_5.txt,AUpdata_ta_ca_40_100_4_100_5,40,4,100,bvns,42,63241.2130935845,0.132332
instances\R\n=40\AUpdata_ta_ca_40_100_4_50_1.txt,AUpdata_ta_ca_40_100_4_50_1,40,4,50,bvns,42,44657.2774036931,0.1466237
instances\R\n=40\AUpdata_ta_ca_40_100_4_50_2.txt,AUpdata_ta_ca_40_100_4_50_2,40,4,50,bvns,42,43587.3461246647,0.1238816
instances\R\n=40\AUpdata_ta_ca_40_100_4_50_3.txt,AUpdata_ta_ca_40_100_4_50_3,40,4,50,bvns,42,37659.3399402281,0.1481834
instances\R\n=40\AUpdata_ta_ca_40_100_4_50_4.txt,AUpdata_ta_ca_40_100_4_50_4,40,4,50,bvns,42,50810.8155983808,0.159402
instances\R\n=40\AUpdata_ta_ca_40_100_4_50_5.txt,AUpdata_ta_ca_40_100_4_50_5,40,4,50,bvns,42,44774.8581071383,0.1496884
instances\R\n=40\AUpdata_ta_ca_40_100_5_100_1.txt,AUpdata_ta_ca_40_100_5_100_1,40,5,100,bvns,42,38613.8943323467,0.1739899
instances\R\n=40\AUpdata_ta_ca_40_100_5_100_2.txt,AUpdata_ta_ca_40_100_5_100_2,40,5,100,bvns,42,35637.0218399372,0.1665839
instances\R\n=40\AUpdata_ta_ca_40_100_5_100_3.txt,AUpdata_ta_ca_40_100_5_100_3,40,5,100,bvns,42,33095.29619844,0.1738226
instances\R\n=40\AUpdata_ta_ca_40_100_5_100_4.txt,AUpdata_ta_ca_40_100_5_100_4,40,5,100,bvns,42,17762.0780033576,0.1545434
instances\R\n=40\AUpdata_ta_ca_40_100_5_100_5.txt,AUpdata_ta_ca_40_100_5_100_5,40,5,100,bvns,42,34393.160041138,0.200983
instances\R\n=40\AUpdata_ta_ca_40_100_5_50_1.txt,AUpdata_ta_ca_40_100_5_50_1,40,5,50,bvns,42,37693.4345034716,0.4019161
instances\R\n=40\AUpdata_ta_ca_40_100_5_50_2.txt,AUpdata_ta_ca_40_100_5_50_2,40,5,50,bvns,42,44907.158755522,0.220707
instances\R\n=40\AUpdata_ta_ca_40_100_5_50_3.txt,AUpdata_ta_ca_40_100_5_50_3,40,5,50,bvns,42,40822.7674719584,0.1649142
instances\R\n=40\AUpdata_ta_ca_40_100_5_50_4.txt,AUpdata_ta_ca_40_100_5_50_4,40,5,50,bvns,42,38580.4796775556,0.1537819
instances\R\n=40\AUpdata_ta_ca_40_100_5_50_5.txt,AUpdata_ta_ca_40_100_5_50_5,40,5,50,bvns,42,39401.4968019266,0.1737963
instances\R\n=40\AUpdata_ta_ca_40_300_2_100_1.txt,AUpdata_ta_ca_40_300_2_100_1,40,2,100,bvns,42,50574.2899683151,0.0805231
instances\R\n=40\AUpdata_ta_ca_40_300_2_100_2.txt,AUpdata_ta_ca_40_300_2_100_2,40,2,100,bvns,42,48714.9156425063,0.0528652
instances\R\n=40\AUpdata_ta_ca_40_300_2_100_3.txt,AUpdata_ta_ca_40_300_2_100_3,40,2,100,bvns,42,49837.6757855953,0.0590401
instances\R\n=40\AUpdata_ta_ca_40_300_2_100_4.txt,AUpdata_ta_ca_40_300_2_100_4,40,2,100,bvns,42,58346.4879763384,0.0815079
instances\R\n=40\AUpdata_ta_ca_40_300_2_100_5.txt,AUpdata_ta_ca_40_300_2_100_5,40,2,100,bvns,42,74120.333670632,0.0522864
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_1.txt,AUpdata_ta_ca_40_300_2_50_1,40,2,50,bvns,42,49401.610730802,0.0638869
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_2.txt,AUpdata_ta_ca_40_300_2_50_2,40,2,50,bvns,42,60252.0528517698,0.0581546
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_3.txt,AUpdata_ta_ca_40_300_2_50_3,40,2,50,bvns,42,47644.4997306766,0.0576014
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_4.txt,AUpdata_ta_ca_40_300_2_50_4,40,2,50,bvns,42,52743.7519715834,0.056635
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_5.txt,AUpdata_ta_ca_40_300_2_50_5,40,2,50,bvns,42,51919.5760847458,0.0583611
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_1.txt,AUpdata_ta_ca_40_300_3_100_1,40,3,100,bvns,42,50184.4403007632,0.0844285
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_2.txt,AUpdata_ta_ca_40_300_3_100_2,40,3,100,bvns,42,46623.863849771,0.0842561
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_3.txt,AUpdata_ta_ca_40_300_3_100_3,40,3,100,bvns,42,46405.8059772528,0.0914835
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_4.txt,AUpdata_ta_ca_40_300_3_100_4,40,3,100,bvns,42,47542.0346749767,0.1042741
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_5.txt,AUpdata_ta_ca_40_300_3_100_5,40,3,100,bvns,42,50765.0469784551,0.0889269
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_1.txt,AUpdata_ta_ca_40_300_3_50_1,40,3,50,bvns,42,49320.9581107877,0.0892116
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_2.txt,AUpdata_ta_ca_40_300_3_50_2,40,3,50,bvns,42,29010.6355391536,0.0971861
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_3.txt,AUpdata_ta_ca_40_300_3_50_3,40,3,50,bvns,42,37175.9857009767,0.1003029
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_4.txt,AUpdata_ta_ca_40_300_3_50_4,40,3,50,bvns,42,51732.9193101608,0.0941232
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_5.txt,AUpdata_ta_ca_40_300_3_50_5,40,3,50,bvns,42,57911.9358442143,0.1115719
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_1.txt,AUpdata_ta_ca_40_300_4_100_1,40,4,100,bvns,42,40918.363521095,0.1107351
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_2.txt,AUpdata_ta_ca_40_300_4_100_2,40,4,100,bvns,42,30599.2785684385,0.1189798
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_3.txt,AUpdata_ta_ca_40_300_4_100_3,40,4,100,bvns,42,29559.8710821731,0.1228686
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_4.txt,AUpdata_ta_ca_40_300_4_100_4,40,4,100,bvns,42,34725.5165310012,0.1274282
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_5.txt,AUpdata_ta_ca_40_300_4_100_5,40,4,100,bvns,42,32351.8923274765,0.126206
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_1.txt,AUpdata_ta_ca_40_300_4_50_1,40,4,50,bvns,42,36891.8013053372,0.1638173
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_2.txt,AUpdata_ta_ca_40_300_4_50_2,40,4,50,bvns,42,35470.2946008106,0.1688996
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_3.txt,AUpdata_ta_ca_40_300_4_50_3,40,4,50,bvns,42,37465.6673961562,0.1319242
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_4.txt,AUpdata_ta_ca_40_300_4_50_4,40,4,50,bvns,42,28345.509164576,0.1241355
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_5.txt,AUpdata_ta_ca_40_300_4_50_5,40,4,50,bvns,42,30617.9251738032,0.1196916
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_1.txt,AUpdata_ta_ca_40_300_5_100_1,40,5,100,bvns,42,25376.3877123769,0.2958093
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_2.txt,AUpdata_ta_ca_40_300_5_100_2,40,5,100,bvns,42,25478.0245194867,0.1869608
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_3.txt,AUpdata_ta_ca_40_300_5_100_3,40,5,100,bvns,42,26781.1189253323,0.1623801
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_4.txt,AUpdata_ta_ca_40_300_5_100_4,40,5,100,bvns,42,28772.7172775574,0.1767698
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_5.txt,AUpdata_ta_ca_40_300_5_100_5,40,5,100,bvns,42,25748.1940832384,0.2566554
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_1.txt,AUpdata_ta_ca_40_300_5_50_1,40,5,50,bvns,42,31357.3079853359,0.1918347
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_2.txt,AUpdata_ta_ca_40_300_5_50_2,40,5,50,bvns,42,42509.9551564789,0.1646367
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_3.txt,AUpdata_ta_ca_40_300_5_50_3,40,5,50,bvns,42,26630.7809682104,0.1776683
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_4.txt,AUpdata_ta_ca_40_300_5_50_4,40,5,50,bvns,42,37660.5865375202,0.2652264
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_5.txt,AUpdata_ta_ca_40_300_5_50_5,40,5,50,bvns,42,34643.848425757,0.1762533
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_1.txt,AUpdata_ta_ca_40_500_2_100_1,40,2,100,bvns,42,50649.0403466289,0.0567914
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_2.txt,AUpdata_ta_ca_40_500_2_100_2,40,2,100,bvns,42,54177.402341498,0.0824255
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_3.txt,AUpdata_ta_ca_40_500_2_100_3,40,2,100,bvns,42,50946.043925892,0.0569157
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_4.txt,AUpdata_ta_ca_40_500_2_100_4,40,2,100,bvns,42,49002.5786231981,0.0689991
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_5.txt,AUpdata_ta_ca_40_500_2_100_5,40,2,100,bvns,42,39938.5323254182,0.0511255
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_1.txt,AUpdata_ta_ca_40_500_2_50_1,40,2,50,bvns,42,62926.260691796,0.0563082
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_2.txt,AUpdata_ta_ca_40_500_2_50_2,40,2,50,bvns,42,40268.91822957,0.0539822
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_3.txt,AUpdata_ta_ca_40_500_2_50_3,40,2,50,bvns,42,52699.5656971656,0.0533111
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_4.txt,AUpdata_ta_ca_40_500_2_50_4,40,2,50,bvns,42,48346.3025541916,0.0530908
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_5.txt,AUpdata_ta_ca_40_500_2_50_5,40,2,50,bvns,42,58560.6066720561,0.0830226
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_1.txt,AUpdata_ta_ca_40_500_3_100_1,40,3,100,bvns,42,53574.192155849,0.0905939
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_2.txt,AUpdata_ta_ca_40_500_3_100_2,40,3,100,bvns,42,29513.9137603794,0.1097121
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_3.txt,AUpdata_ta_ca_40_500_3_100_3,40,3,100,bvns,42,46570.4382996789,0.095846
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_4.txt,AUpdata_ta_ca_40_500_3_100_4,40,3,100,bvns,42,54567.2489768352,0.1182472
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_5.txt,AUpdata_ta_ca_40_500_3_100_5,40,3,100,bvns,42,36136.1658668133,0.0860222
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_1.txt,AUpdata_ta_ca_40_500_3_50_1,40,3,50,bvns,42,60178.757894222,0.0852663
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_2.txt,AUpdata_ta_ca_40_500_3_50_2,40,3,50,bvns,42,53180.3164941658,0.0929885
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_3.txt,AUpdata_ta_ca_40_500_3_50_3,40,3,50,bvns,42,47315.2050599253,0.1033946
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_4.txt,AUpdata_ta_ca_40_500_3_50_4,40,3,50,bvns,42,40925.4207730142,0.0897244
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_5.txt,AUpdata_ta_ca_40_500_3_50_5,40,3,50,bvns,42,37996.6761692535,0.0964141
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_1.txt,AUpdata_ta_ca_40_500_4_100_1,40,4,100,bvns,42,29516.726271485,0.1235343
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_2.txt,AUpdata_ta_ca_40_500_4_100_2,40,4,100,bvns,42,39032.4040825687,0.1679031
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_3.txt,AUpdata_ta_ca_40_500_4_100_3,40,4,100,bvns,42,30549.9350284011,0.1171514
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_4.txt,AUpdata_ta_ca_40_500_4_100_4,40,4,100,bvns,42,35914.901951151,0.1368464
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_5.txt,AUpdata_ta_ca_40_500_4_100_5,40,4,100,bvns,42,30928.741192504,0.1151605
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_1.txt,AUpdata_ta_ca_40_500_4_50_1,40,4,50,bvns,42,30915.3763330485,0.1305933
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_2.txt,AUpdata_ta_ca_40_500_4_50_2,40,4,50,bvns,42,35672.0060128257,0.1313232
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_3.txt,AUpdata_ta_ca_40_500_4_50_3,40,4,50,bvns,42,41148.5786896461,0.128653
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_4.txt,AUpdata_ta_ca_40_500_4_50_4,40,4,50,bvns,42,57888.8381164236,0.1347535
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_5.txt,AUpdata_ta_ca_40_500_4_50_5,40,4,50,bvns,42,41433.7850589451,0.2307815
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_1.txt,AUpdata_ta_ca_40_500_5_100_1,40,5,100,bvns,42,27372.3120880058,0.1803864
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_2.txt,AUpdata_ta_ca_40_500_5_100_2,40,5,100,bvns,42,29417.7719246735,0.1563983
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_3.txt,AUpdata_ta_ca_40_500_5_100_3,40,5,100,bvns,42,26625.5949032933,0.2149769
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_4.txt,AUpdata_ta_ca_40_500_5_100_4,40,5,100,bvns,42,34164.4542729612,0.1496677
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_5.txt,AUpdata_ta_ca_40_500_5_100_5,40,5,100,bvns,42,22871.1607738624,0.1728259
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_1.txt,AUpdata_ta_ca_40_500_5_50_1,40,5,50,bvns,42,32413.8486548858,0.1695087
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_2.txt,AUpdata_ta_ca_40_500_5_50_2,40,5,50,bvns,42,27319.2069198898,0.163166
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_3.txt,AUpdata_ta_ca_40_500_5_50_3,40,5,50,bvns,42,19944.1955136866,0.1509063
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_4.txt,AUpdata_ta_ca_40_500_5_50_4,40,5,50,bvns,42,26867.5282767606,0.2803891
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_5.txt,AUpdata_ta_ca_40_500_5_50_5,40,5,50,bvns,42,45496.3866675933,0.193718
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_1.txt,AUpdata_ta_ca_60_100_2_100_1,60,2,100,bvns,42,154048.896146619,0.1622587
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_2.txt,AUpdata_ta_ca_60_100_2_100_2,60,2,100,bvns,42,193282.125583337,0.2051662
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_3.txt,AUpdata_ta_ca_60_100_2_100_3,60,2,100,bvns,42,153578.669971454,0.153315
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_4.txt,AUpdata_ta_ca_60_100_2_100_4,60,2,100,bvns,42,156434.435138357,0.1612428
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_5.txt,AUpdata_ta_ca_60_100_2_100_5,60,2,100,bvns,42,150561.821352436,0.1846953
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_1.txt,AUpdata_ta_ca_60_100_2_50_1,60,2,50,bvns,42,153389.384330265,0.1470087
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_2.txt,AUpdata_ta_ca_60_100_2_50_2,60,2,50,bvns,42,154956.647991252,0.1506695
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_3.txt,AUpdata_ta_ca_60_100_2_50_3,60,2,50,bvns,42,228216.809843584,0.1647734
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_4.txt,AUpdata_ta_ca_60_100_2_50_4,60,2,50,bvns,42,139758.943244454,0.225371
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_5.txt,AUpdata_ta_ca_60_100_2_50_5,60,2,50,bvns,42,153583.863256884,0.2278739
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_1.txt,AUpdata_ta_ca_60_100_3_100_1,60,3,100,bvns,42,124966.397376171,0.2694017
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_2.txt,AUpdata_ta_ca_60_100_3_100_2,60,3,100,bvns,42,136478.532474293,0.2849471
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_3.txt,AUpdata_ta_ca_60_100_3_100_3,60,3,100,bvns,42,138615.114649523,0.2927147
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_4.txt,AUpdata_ta_ca_60_100_3_100_4,60,3,100,bvns,42,119663.959826428,0.2737137
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_5.txt,AUpdata_ta_ca_60_100_3_100_5,60,3,100,bvns,42,108182.584037989,0.2648082
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_1.txt,AUpdata_ta_ca_60_100_3_50_1,60,3,50,bvns,42,122490.034258205,0.323265
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_2.txt,AUpdata_ta_ca_60_100_3_50_2,60,3,50,bvns,42,157507.941514636,0.2341325
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_3.txt,AUpdata_ta_ca_60_100_3_50_3,60,3,50,bvns,42,138243.935791715,0.2468954
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_4.txt,AUpdata_ta_ca_60_100_3_50_4,60,3,50,bvns,42,101924.636354879,0.2312179
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_5.txt,AUpdata_ta_ca_60_100_3_50_5,60,3,50,bvns,42,145971.906680806,0.2626285
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_1.txt,AUpdata_ta_ca_60_100_4_100_1,60,4,100,bvns,42,120764.23117525,0.3742335
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_2.txt,AUpdata_ta_ca_60_100_4_100_2,60,4,100,bvns,42,100118.047984439,0.3712236
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_3.txt,AUpdata_ta_ca_60_100_4_100_3,60,4,100,bvns,42,118958.191691408,0.3098926
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_4.txt,AUpdata_ta_ca_60_100_4_100_4,60,4,100,bvns,42,104368.543760746,1.0159856
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_5.txt,AUpdata_ta_ca_60_100_4_100_5,60,4,100,bvns,42,133512.952795695,0.4646168
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_1.txt,AUpdata_ta_ca_60_100_4_50_1,60,4,50,bvns,42,105504.183199682,0.4869247
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_2.txt,AUpdata_ta_ca_60_100_4_50_2,60,4,50,bvns,42,86194.6883709665,0.2909781
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_3.txt,AUpdata_ta_ca_60_100_4_50_3,60,4,50,bvns,42,92770.7732133168,0.3398108
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_4.txt,AUpdata_ta_ca_60_100_4_50_4,60,4,50,bvns,42,112721.992335739,0.4185226
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_5.txt,AUpdata_ta_ca_60_100_4_50_5,60,4,50,bvns,42,98349.7240239296,0.3242098
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_1.txt,AUpdata_ta_ca_60_100_5_100_1,60,5,100,bvns,42,68733.5715927215,0.4405701
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_2.txt,AUpdata_ta_ca_60_100_5_100_2,60,5,100,bvns,42,100686.466276225,0.542046
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_3.txt,AUpdata_ta_ca_60_100_5_100_3,60,5,100,bvns,42,90049.6283158763,0.7753223
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_4.txt,AUpdata_ta_ca_60_100_5_100_4,60,5,100,bvns,42,111962.7933654,0.4519483
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_5.txt,AUpdata_ta_ca_60_100_5_100_5,60,5,100,bvns,42,112144.21936829,0.4401645
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_1.txt,AUpdata_ta_ca_60_100_5_50_1,60,5,50,bvns,42,91775.5365296114,0.4489938
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_2.txt,AUpdata_ta_ca_60_100_5_50_2,60,5,50,bvns,42,83192.1620504333,0.4421384
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_3.txt,AUpdata_ta_ca_60_100_5_50_3,60,5,50,bvns,42,112261.283575576,0.4762058
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_4.txt,AUpdata_ta_ca_60_100_5_50_4,60,5,50,bvns,42,79842.0353158517,0.4812884
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_5.txt,AUpdata_ta_ca_60_100_5_50_5,60,5,50,bvns,42,107611.924822206,0.5213545
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_1.txt,AUpdata_ta_ca_60_300_2_100_1,60,2,100,bvns,42,97323.8414561107,0.1267738
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_2.txt,AUpdata_ta_ca_60_300_2_100_2,60,2,100,bvns,42,111929.890817695,0.1341756
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_3.txt,AUpdata_ta_ca_60_300_2_100_3,60,2,100,bvns,42,105304.942310412,0.2116567
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_4.txt,AUpdata_ta_ca_60_300_2_100_4,60,2,100,bvns,42,112874.170847058,0.176636
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_5.txt,AUpdata_ta_ca_60_300_2_100_5,60,2,100,bvns,42,75868.9702638708,0.2077462
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_1.txt,AUpdata_ta_ca_60_300_2_50_1,60,2,50,bvns,42,119013.996162319,0.1463622
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_2.txt,AUpdata_ta_ca_60_300_2_50_2,60,2,50,bvns,42,88420.0135793304,0.1272622
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_3.txt,AUpdata_ta_ca_60_300_2_50_3,60,2,50,bvns,42,86898.7799930829,0.1244294
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_4.txt,AUpdata_ta_ca_60_300_2_50_4,60,2,50,bvns,42,97069.9689719021,0.1816664
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_5.txt,AUpdata_ta_ca_60_300_2_50_5,60,2,50,bvns,42,126589.992330036,0.1827038
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_1.txt,AUpdata_ta_ca_60_300_3_100_1,60,3,100,bvns,42,92817.5183464539,0.2171469
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_2.txt,AUpdata_ta_ca_60_300_3_100_2,60,3,100,bvns,42,79679.2185458813,0.2100662
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_3.txt,AUpdata_ta_ca_60_300_3_100_3,60,3,100,bvns,42,86202.3480070097,0.249609
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_4.txt,AUpdata_ta_ca_60_300_3_100_4,60,3,100,bvns,42,84523.3172259685,0.2357731
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_5.txt,AUpdata_ta_ca_60_300_3_100_5,60,3,100,bvns,42,89561.7269359267,0.2257139
instances\R\n=60\AUpdata_ta_ca_60_300_3_50_1.txt,AUpdata_ta_ca_60_300_3_50_1,60,3,50,bvns,42,80248.6558272753,0.2107708
