instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_2.txt,AUpdata_ta_cp_40_500_3_100_2,40,3,100,bvns,42,6081.61330773353,0.057336
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_3.txt,AUpdata_ta_cp_40_500_3_100_3,40,3,100,bvns,42,7979.8157676019,0.0645787
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_4.txt,AUpdata_ta_cp_40_500_3_100_4,40,3,100,bvns,42,6817.85475408982,0.0573979
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_5.txt,AUpdata_ta_cp_40_500_3_100_5,40,3,100,bvns,42,5181.07837513724,0.0591905
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_1.txt,AUpdata_ta_cp_40_500_3_50_1,40,3,50,bvns,42,10697.3715435675,0.0763521
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_2.txt,AUpdata_ta_cp_40_500_3_50_2,40,3,50,bvns,42,8324.8811405405,0.0610414
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_3.txt,AUpdata_ta_cp_40_500_3_50_3,40,3,50,bvns,42,8279.90525734965,0.0606371
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_4.txt,AUpdata_ta_cp_40_500_3_50_4,40,3,50,bvns,42,10889.2084879275,0.0589696
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_5.txt,AUpdata_ta_cp_40_500_3_50_5,40,3,50,bvns,42,7276.65637210935,0.0636639
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_1.txt,AUpdata_ta_cp_40_500_4_100_1,40,4,100,bvns,42,7651.83095019504,0.1235511
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_2.txt,AUpdata_ta_cp_40_500_4_100_2,40,4,100,bvns,42,5581.54295234934,0.0721994
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_3.txt,AUpdata_ta_cp_40_500_4_100_3,40,4,100,bvns,42,4890.72009330282,0.080389
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_4.txt,AUpdata_ta_cp_40_500_4_100_4,40,4,100,bvns,42,6051.79266374868,0.0902839
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_5.txt,AUpdata_ta_cp_40_500_4_100_5,40,4,100,bvns,42,6385.39251562775,0.0751939
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_1.txt,AUpdata_ta_cp_40_500_4_50_1,40,4,50,bvns,42,5121.1752544021,0.0791789
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_2.txt,AUpdata_ta_cp_40_500_4_50_2,40,4,50,bvns,42,7553.18778106471,0.0735681
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_3.txt,AUpdata_ta_cp_40_500_4_50_3,40,4,50,bvns,42,6573.28258000182,0.0785578
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_4.txt,AUpdata_ta_cp_40_500_4_50_4,40,4,50,bvns,42,7910.2082109348,0.0795722
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_5.txt,AUpdata_ta_cp_40_500_4_50_5,40,4,50,bvns,42,8127.72290909663,0.0695629
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_1.txt,AUpdata_ta_cp_40_500_5_100_1,40,5,100,bvns,42,6295.11029131545,0.1173965
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_2.txt,AUpdata_ta_cp_40_500_5_100_2,40,5,100,bvns,42,3765.82464082587,0.1069111
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_3.txt,AUpdata_ta_cp_40_500_5_100_3,40,5,100,bvns,42,6718.54293304645,0.1078868
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_4.txt,AUpdata_ta_cp_40_500_5_100_4,40,5,100,bvns,42,4658.73862532414,0.0924859
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_5.txt,AUpdata_ta_cp_40_500_5_100_5,40,5,100,bvns,42,4504.20362327251,0.0904439
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_1.txt,AUpdata_ta_cp_40_500_5_50_1,40,5,50,bvns,42,5005.56623802158,0.0831654
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_2.txt,AUpdata_ta_cp_40_500_5_50_2,40,5,50,bvns,42,4281.05177426088,0.0901654
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_3.txt,AUpdata_ta_cp_40_500_5_50_3,40,5,50,bvns,42,4131.92719243613,0.1284759
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_4.txt,AUpdata_ta_cp_40_500_5_50_4,40,5,50,bvns,42,5624.35901599047,0.088387
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_5.txt,AUpdata_ta_cp_40_500_5_50_5,40,5,50,bvns,42,8763.96127608665,0.0824857
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_1.txt,AUpdata_ta_cp_60_100_2_100_1,60,2,100,bvns,42,174139.177064908,0.1288836
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_2.txt,AUpdata_ta_cp_60_100_2_100_2,60,2,100,bvns,42,196308.148784158,0.1242691
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_3.txt,AUpdata_ta_cp_60_100_2_100_3,60,2,100,bvns,42,208259.39764486,0.1525231
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_4.txt,AUpdata_ta_cp_60_100_2_100_4,60,2,100,bvns,42,127308.264789667,0.1300128
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_5.txt,AUpdata_ta_cp_60_100_2_100_5,60,2,100,bvns,42,172659.454169919,0.1520633
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_1.txt,AUpdata_ta_cp_60_100_2_50_1,60,2,50,bvns,42,242452.289639144,0.1515922
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_2.txt,AUpdata_ta_cp_60_100_2_50_2,60,2,50,bvns,42,180068.618153392,0.1199856
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_3.txt,AUpdata_ta_cp_60_100_2_50_3,60,2,50,bvns,42,199659.987358618,0.1236763
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_4.txt,AUpdata_ta_cp_60_100_2_50_4,60,2,50,bvns,42,168651.332980507,0.1252294
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_5.txt,AUpdata_ta_cp_60_100_2_50_5,60,2,50,bvns,42,214475.410041144,0.1537423
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_1.txt,AUpdata_ta_cp_60_100_3_100_1,60,3,100,bvns,42,134643.349905054,0.1668794
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_2.txt,AUpdata_ta_cp_60_100_3_100_2,60,3,100,bvns,42,161322.75478756,0.1837395
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_3.txt,AUpdata_ta_cp_60_100_3_100_3,60,3,100,bvns,42,112985.867124632,0.1651305
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_4.txt,AUpdata_ta_cp_60_100_3_100_4,60,3,100,bvns,42,114811.261560347,0.1963437
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_5.txt,AUpdata_ta_cp_60_100_3_100_5,60,3,100,bvns,42,129826.696518236,0.1549333
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_1.txt,AUpdata_ta_cp_60_100_3_50_1,60,3,50,bvns,42,138415.230335139,0.1604882
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_2.txt,AUpdata_ta_cp_60_100_3_50_2,60,3,50,bvns,42,177773.676747699,0.1656454
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_3.txt,AUpdata_ta_cp_60_100_3_50_3,60,3,50,bvns,42,183708.847118676,0.1890467
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_4.txt,AUpdata_ta_cp_60_100_3_50_4,60,3,50,bvns,42,154484.738154047,0.1976985
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_5.txt,AUpdata_ta_cp_60_100_3_50_5,60,3,50,bvns,42,113384.492737232,0.1655305
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_1.txt,AUpdata_ta_cp_60_100_4_100_1,60,4,100,bvns,42,127029.186511093,0.3052163
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_2.txt,AUpdata_ta_cp_60_100_4_100_2,60,4,100,bvns,42,137402.075215595,0.3007451
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_3.txt,AUpdata_ta_cp_60_100_4_100_3,60,4,100,bvns,42,122081.899755923,0.1880719
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_4.txt,AUpdata_ta_cp_60_100_4_100_4,60,4,100,bvns,42,152050.155982143,0.2430857
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_5.txt,AUpdata_ta_cp_60_100_4_100_5,60,4,100,bvns,42,155868.099199159,0.19181
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_1.txt,AUpdata_ta_cp_60_100_4_50_1,60,4,50,bvns,42,125070.096923547,0.1964346
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_2.txt,AUpdata_ta_cp_60_100_4_50_2,60,4,50,bvns,42,133414.084992939,0.2251825
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_3.txt,AUpdata_ta_cp_60_100_4_50_3,60,4,50,bvns,42,138539.113390684,0.2291417
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_4.txt,AUpdata_ta_cp_60_100_4_50_4,60,4,50,bvns,42,143418.880680405,0.1992555
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_5.txt,AUpdata_ta_cp_60_100_4_50_5,60,4,50,bvns,42,140273.048818004,0.3231557
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_1.txt,AUpdata_ta_cp_60_100_5_100_1,60,5,100,bvns,42,107431.64957403,0.2785594
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_2.txt,AUpdata_ta_cp_60_100_5_100_2,60,5,100,bvns,42,124380.464443492,0.2644532
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_3.txt,AUpdata_ta_cp_60_100_5_100_3,60,5,100,bvns,42,110084.857315488,0.2431091
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_4.txt,AUpdata_ta_cp_60_100_5_100_4,60,5,100,bvns,42,108819.13312878,0.3091357
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_5.txt,AUpdata_ta_cp_60_100_5_100_5,60,5,100,bvns,42,115383.906644731,0.227738
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_1.txt,AUpdata_ta_cp_60_100_5_50_1,60,5,50,bvns,42,84136.1676896967,0.278014
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_2.txt,AUpdata_ta_cp_60_100_5_50_2,60,5,50,bvns,42,101772.655133552,0.23414
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_3.txt,AUpdata_ta_cp_60_100_5_50_3,60,5,50,bvns,42,134963.112305024,0.2623325
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_4.txt,AUpdata_ta_cp_60_100_5_50_4,60,5,50,bvns,42,112292.347745954,0.2323002
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_5.txt,AUpdata_ta_cp_60_100_5_50_5,60,5,50,bvns,42,118985.157437603,0.2416312
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_1.txt,AUpdata_ta_cp_60_300_2_100_1,60,2,100,bvns,42,50547.5963165156,0.1262815
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_2.txt,AUpdata_ta_cp_60_300_2_100_2,60,2,100,bvns,42,56237.0242459229,0.1103477
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_3.txt,AUpdata_ta_cp_60_300_2_100_3,60,2,100,bvns,42,42736.1465134945,0.1321503
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_4.txt,AUpdata_ta_cp_60_300_2_100_4,60,2,100,bvns,42,39250.7291649063,0.1167836
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_5.txt,AUpdata_ta_cp_60_300_2_100_5,60,2,100,bvns,42,55963.4051094778,0.1302991
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_1.txt,AUpdata_ta_cp_60_300_2_50_1,60,2,50,bvns,42,47975.5434926673,0.1082998
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_2.txt,AUpdata_ta_cp_60_300_2_50_2,60,2,50,bvns,42,53918.8566158112,0.1604413
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_3.txt,AUpdata_ta_cp_60_300_2_50_3,60,2,50,bvns,42,45720.7004972538,0.1048906
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_4.txt,AUpdata_ta_cp_60_300_2_50_4,60,2,50,bvns,42,42071.5356200666,0.1095308
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_5.txt,AUpdata_ta_cp_60_300_2_50_5,60,2,50,bvns,42,44170.9518752784,0.117372
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_1.txt,AUpdata_ta_cp_60_300_3_100_1,60,3,100,bvns,42,53024.7614638241,0.1768375
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_2.txt,AUpdata_ta_cp_60_300_3_100_2,60,3,100,bvns,42,48508.3926183905,0.1521494
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_3.txt,AUpdata_ta_cp_60_300_3_100_3,60,3,100,bvns,42,63296.5074575766,0.1478512
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_4.txt,AUpdata_ta_cp_60_300_3_100_4,60,3,100,bvns,42,47037.5277006853,0.2372809
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_5.txt,AUpdata_ta_cp_60_300_3_100_5,60,3,100,bvns,42,41746.2032586416,0.2267974
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_1.txt,AUpdata_ta_cp_60_300_3_50_1,60,3,50,bvns,42,39977.4556953094,0.1484352
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_2.txt,AUpdata_ta_cp_60_300_3_50_2,60,3,50,bvns,42,40925.2372923063,0.1931266
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_3.txt,AUpdata_ta_cp_60_300_3_50_3,60,3,50,bvns,42,41398.541025796,0.1465997
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_4.txt,AUpdata_ta_cp_60_300_3_50_4,60,3,50,bvns,42,51348.3980081381,0.1379051
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_5.txt,AUpdata_ta_cp_60_300_3_50_5,60,3,50,bvns,42,29061.5334669206,0.1461931
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_1.txt,AUpdata_ta_cp_60_300_4_100_1,60,4,100,bvns,42,29115.6842410662,0.1777431
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_2.txt,AUpdata_ta_cp_60_300_4_100_2,60,4,100,bvns,42,27438.7654450646,0.1741123
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_3.txt,AUpdata_ta_cp_60_300_4_100_3,60,4,100,bvns,42,42184.5270846374,0.2135679
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_4.txt,AUpdata_ta_cp_60_300_4_100_4,60,4,100,bvns,42,43348.1511222041,0.1838562
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_5.txt,AUpdata_ta_cp_60_300_4_100_5,60,4,100,bvns,42,30773.6208158056,0.2287687
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_1.txt,AUpdata_ta_cp_60_300_4_50_1,60,4,50,bvns,42,27377.7646213912,0.2043224
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_2.txt,AUpdata_ta_cp_60_300_4_50_2,60,4,50,bvns,42,43772.7675829803,0.2513836
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_3.txt,AUpdata_ta_cp_60_300_4_50_3,60,4,50,bvns,42,39558.4885226696,0.2262537
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_4.txt,AUpdata_ta_cp_60_300_4_50_4,60,4,50,bvns,42,36926.4303579687,0.1691056
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_5.txt,AUpdata_ta_cp_60_300_4_50_5,60,4,50,bvns,42,51922.5411778201,0.1718993
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_1.txt,AUpdata_ta_cp_60_300_5_100_1,60,5,100,bvns,42,36544.5659633754,0.2185662
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_2.txt,AUpdata_ta_cp_60_300_5_100_2,60,5,100,bvns,42,27808.3994729928,0.2336557
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_3.txt,AUpdata_ta_cp_60_300_5_100_3,60,5,100,bvns,42,35913.2570926528,0.2110726
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_4.txt,AUpdata_ta_cp_60_300_5_100_4,60,5,100,bvns,42,23287.5329159871,0.2949296
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_5.txt,AUpdata_ta_cp_60_300_5_100_5,60,5,100,bvns,42,37574.0047426739,0.1989351
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_1.txt,AUpdata_ta_cp_60_300_5_50_1,60,5,50,bvns,42,37018.4264251226,0.2152157
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_2.txt,AUpdata_ta_cp_60_300_5_50_2,60,5,50,bvns,42,27240.4233408484,0.2276829
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_3.txt,AUpdata_ta_cp_60_300_5_50_3,60,5,50,bvns,42,38508.2847117532,0.2628406
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_4.txt,AUpdata_ta_cp_60_300_5_50_4,60,5,50,bvns,42,41403.005056371,0.3326969
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_5.txt,AUpdata_ta_cp_60_300_5_50_5,60,5,50,bvns,42,26468.9365075883,0.2046263
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_1.txt,AUpdata_ta_cp_60_500_2_100_1,60,2,100,bvns,42,27981.7458704121,0.1018373
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_2.txt,AUpdata_ta_cp_60_500_2_100_2,60,2,100,bvns,42,30892.9602852607,0.0986744
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_3.txt,AUpdata_ta_cp_60_500_2_100_3,60,2,100,bvns,42,28720.0612667812,0.1069014
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_4.txt,AUpdata_ta_cp_60_500_2_100_4,60,2,100,bvns,42,24034.8791162698,0.1329727
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_5.txt,AUpdata_ta_cp_60_500_2_100_5,60,2,100,bvns,42,20899.626627746,0.1061789
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_1.txt,AUpdata_ta_cp_60_500_2_50_1,60,2,50,bvns,42,21741.2839438921,0.1071302
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_2.txt,AUpdata_ta_cp_60_500_2_50_2,60,2,50,bvns,42,29309.5425641574,0.1033965
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_3.txt,AUpdata_ta_cp_60_500_2_50_3,60,2,50,bvns,42,31142.4338498613,0.1107173
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_4.txt,AUpdata_ta_cp_60_500_2_50_4,60,2,50,bvns,42,25010.0208529468,0.1059904
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_5.txt,AUpdata_ta_cp_60_500_2_50_5,60,2,50,bvns,42,24596.3242988678,0.1041951
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_1.txt,AUpdata_ta_cp_60_500_3_100_1,60,3,100,bvns,42,22487.2016622035,0.1715249
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_2.txt,AUpdata_ta_cp_60_500_3_100_2,60,3,100,bvns,42,30970.7281301803,0.1488531
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_3.txt,AUpdata_ta_cp_60_500_3_100_3,60,3,100,bvns,42,21341.0816761967,0.1394194
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_4.txt,AUpdata_ta_cp_60_500_3_100_4,60,3,100,bvns,42,34293.963463137,0.1538705
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_5.txt,AUpdata_ta_cp_60_500_3_100_5,60,3,100,bvns,42,24125.0770161977,0.1403967
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_1.txt,AUpdata_ta_cp_60_500_3_50_1,60,3,50,bvns,42,33507.5898728063,0.1374609
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_2.txt,AUpdata_ta_cp_60_500_3_50_2,60,3,50,bvns,42,23629.1729690381,0.1443596
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_3.txt,AUpdata_ta_cp_60_500_3_50_3,60,3,50,bvns,42,26469.2331249049,0.1377715
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_4.txt,AUpdata_ta_cp_60_500_3_50_4,60,3,50,bvns,42,26039.2117031973,0.1737683
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_5.txt,AUpdata_ta_cp_60_500_3_50_5,60,3,50,bvns,42,25852.5651410757,0.1847197
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_1.txt,AUpdata_ta_cp_60_500_4_100_1,60,4,100,bvns,42,24750.2365085213,0.2188216
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_2.txt,AUpdata_ta_cp_60_500_4_100_2,60,4,100,bvns,42,19320.7840762968,0.1835651
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_3.txt,AUpdata_ta_cp_60_500_4_100_3,60,4,100,bvns,42,16070.751821523,0.2434876
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_4.txt,AUpdata_ta_cp_60_500_4_100_4,60,4,100,bvns,42,27045.8575308101,0.1727722
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_5.txt,AUpdata_ta_cp_60_500_4_100_5,60,4,100,bvns,42,20068.3794587354,0.220978
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_1.txt,AUpdata_ta_cp_60_500_4_50_1,60,4,50,bvns,42,19493.1422603718,0.2011073
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_2.txt,AUpdata_ta_cp_60_500_4_50_2,60,4,50,bvns,42,22032.0358525357,0.2341053
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_3.txt,AUpdata_ta_cp_60_500_4_50_3,60,4,50,bvns,42,22489.0566003723,0.1833969
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_4.txt,AUpdata_ta_cp_60_500_4_50_4,60,4,50,bvns,42,21457.762834979,0.2009365
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_5.txt,AUpdata_ta_cp_60_500_4_50_5,60,4,50,bvns,42,16986.2838238464,0.2202077
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_1.txt,AUpdata_ta_cp_60_500_5_100_1,60,5,100,bvns,42,11737.4478534681,0.2806385
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_2.txt,AUpdata_ta_cp_60_500_5_100_2,60,5,100,bvns,42,11447.082487332,0.2224909
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_3.txt,AUpdata_ta_cp_60_500_5_100_3,60,5,100,bvns,42,17512.8706544699,0.2405443
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_4.txt,AUpdata_ta_cp_60_500_5_100_4,60,5,100,bvns,42,14096.7937876426,0.2531661
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_5.txt,AUpdata_ta_cp_60_500_5_100_5,60,5,100,bvns,42,29870.5741608932,0.2677603
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_1.txt,AUpdata_ta_cp_60_500_5_50_1,60,5,50,bvns,42,24164.1166074509,0.2734278
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_2.txt,AUpdata_ta_cp_60_500_5_50_2,60,5,50,bvns,42,23402.9862816916,0.2446725
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_3.txt,AUpdata_ta_cp_60_500_5_50_3,60,5,50,bvns,42,22597.6729729065,0.2036257
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_4.txt,AUpdata_ta_cp_60_500_5_50_4,60,5,50,bvns,42,20553.0161933225,0.2586083
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_5.txt,AUpdata_ta_cp_60_500_5_50_5,60,5,50,bvns,42,21571.2431267246,0.2795962
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_1.txt,AUpdata_ta_cp_80_300_2_100_1,80,2,100,bvns,42,92898.6018265089,0.2006346
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_2.txt,AUpdata_ta_cp_80_300_2_100_2,80,2,100,bvns,42,116905.877890886,0.1989092
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_3.txt,AUpdata_ta_cp_80_300_2_100_3,80,2,100,bvns,42,116604.012610051,0.2414629
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_4.txt,AUpdata_ta_cp_80_300_2_100_4,80,2,100,bvns,42,106703.401243677,0.2389904
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_5.txt,AUpdata_ta_cp_80_300_2_100_5,80,2,100,bvns,42,89076.1011132423,0.2505305
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_1.txt,AUpdata_ta_cp_80_300_2_50_1,80,2,50,bvns,42,86766.4064679332,0.1998541
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_2.txt,AUpdata_ta_cp_80_300_2_50_2,80,2,50,bvns,42,100760.987899648,0.1946657
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_3.txt,AUpdata_ta_cp_80_300_2_50_3,80,2,50,bvns,42,133138.963904884,0.2056752
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_4.txt,AUpdata_ta_cp_80_300_2_50_4,80,2,50,bvns,42,104886.680260175,0.1977473
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_5.txt,AUpdata_ta_cp_80_300_2_50_5,80,2,50,bvns,42,97516.0359978008,0.204068
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_1.txt,AUpdata_ta_cp_80_300_3_100_1,80,3,100,bvns,42,94691.6505290933,0.2706808
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_2.txt,AUpdata_ta_cp_80_300_3_100_2,80,3,100,bvns,42,90239.5649432133,0.2758849
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_3.txt,AUpdata_ta_cp_80_300_3_100_3,80,3,100,bvns,42,89677.6327587314,0.2773746
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_4.txt,AUpdata_ta_cp_80_300_3_100_4,80,3,100,bvns,42,105904.976202055,0.3154258
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_5.txt,AUpdata_ta_cp_80_300_3_100_5,80,3,100,bvns,42,84928.5695664534,0.2595078
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_1.txt,AUpdata_ta_cp_80_300_3_50_1,80,3,50,bvns,42,111945.527973959,0.274954
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_2.txt,AUpdata_ta_cp_80_300_3_50_2,80,3,50,bvns,42,88396.2923725407,0.2583546
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_3.txt,AUpdata_ta_cp_80_300_3_50_3,80,3,50,bvns,42,97247.3627889202,0.3008916
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_4.txt,AUpdata_ta_cp_80_300_3_50_4,80,3,50,bvns,42,99347.7953392703,0.2950376
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_5.txt,AUpdata_ta_cp_80_300_3_50_5,80,3,50,bvns,42,96813.240967867,0.3422465
instances\P\n=80\AUpdata_ta_cp_80_300_4_100_1.txt,AUpdata_ta_cp_80_300_4_100_1,80,4,100,bvns,42,61112.604638362,0.3286074
instances\P\n=80\AUpdata_ta_cp_80_300_4_100_2.txt,AUpdata_ta_cp_80_300_4_100_2,80,4,100,bvns,42,72043.5709404659,0.3333764
