instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_10_100_1.txt,AUpdata_corrSergio_100_2475_10_100_1,100,10,100,rvns,42,31072.85020745,0.0264403
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_10_100_2.txt,AUpdata_corrSergio_100_2475_10_100_2,100,10,100,rvns,42,30760.975621155,0.0276081
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_10_100_3.txt,AUpdata_corrSergio_100_2475_10_100_3,100,10,100,rvns,42,35124.996859755,0.0262147
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_2_100_1.txt,AUpdata_corrSergio_100_2475_2_100_1,100,2,100,rvns,42,51610.22676998,0.0075393
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_2_100_2.txt,AUpdata_corrSergio_100_2475_2_100_2,100,2,100,rvns,42,46625.356857105,0.0085589
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_2_100_3.txt,AUpdata_corrSergio_100_2475_2_100_3,100,2,100,rvns,42,58060.00409521,0.0087071
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_3_100_1.txt,AUpdata_corrSergio_100_2475_3_100_1,100,3,100,rvns,42,44167.103457575,0.0113999
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_3_100_2.txt,AUpdata_corrSergio_100_2475_3_100_2,100,3,100,rvns,42,42371.865400185,0.0117461
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_3_100_3.txt,AUpdata_corrSergio_100_2475_3_100_3,100,3,100,rvns,42,52412.62792207,0.0115563
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_4_100_1.txt,AUpdata_corrSergio_100_2475_4_100_1,100,4,100,rvns,42,41231.486335655,0.014056
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_4_100_2.txt,AUpdata_corrSergio_100_2475_4_100_2,100,4,100,rvns,42,41848.28552232,0.0135362
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_4_100_3.txt,AUpdata_corrSergio_100_2475_4_100_3,100,4,100,rvns,42,50456.154364755,0.0127096
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_5_100_1.txt,AUpdata_corrSergio_100_2475_5_100_1,100,5,100,rvns,42,42252.65434517,0.0149911
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_5_100_2.txt,AUpdata_corrSergio_100_2475_5_100_2,100,5,100,rvns,42,38053.78024672,0.0172444
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_2475_5_100_3.txt,AUpdata_corrSergio_100_2475_5_100_3,100,5,100,rvns,42,49452.938629235,0.0146166
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_10_100_1.txt,AUpdata_corrSergio_100_4950_10_100_1,100,10,100,rvns,42,14607.455593265,0.0265185
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_10_100_2.txt,AUpdata_corrSergio_100_4950_10_100_2,100,10,100,rvns,42,14556.303749195,0.0281544
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_10_100_3.txt,AUpdata_corrSergio_100_4950_10_100_3,100,10,100,rvns,42,15177.94685652,0.0289104
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_2_100_1.txt,AUpdata_corrSergio_100_4950_2_100_1,100,2,100,rvns,42,28158.48814588,0.0078341
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_2_100_2.txt,AUpdata_corrSergio_100_4950_2_100_2,100,2,100,rvns,42,25588.32399829,0.0088134
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_2_100_3.txt,AUpdata_corrSergio_100_4950_2_100_3,100,2,100,rvns,42,26718.09938725,0.0082005
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_3_100_1.txt,AUpdata_corrSergio_100_4950_3_100_1,100,3,100,rvns,42,24873.06164737,0.011554
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_3_100_2.txt,AUpdata_corrSergio_100_4950_3_100_2,100,3,100,rvns,42,23733.40391884,0.0119547
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_3_100_3.txt,AUpdata_corrSergio_100_4950_3_100_3,100,3,100,rvns,42,21194.95385061,0.0127799
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_4_100_1.txt,AUpdata_corrSergio_100_4950_4_100_1,100,4,100,rvns,42,23867.377842825,0.0133103
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_4_100_2.txt,AUpdata_corrSergio_100_4950_4_100_2,100,4,100,rvns,42,20664.983358615,0.0143851
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_4_100_3.txt,AUpdata_corrSergio_100_4950_4_100_3,100,4,100,rvns,42,23473.064982765,0.0136236
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_5_100_1.txt,AUpdata_corrSergio_100_4950_5_100_1,100,5,100,rvns,42,21824.44429124,0.0158326
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_5_100_2.txt,AUpdata_corrSergio_100_4950_5_100_2,100,5,100,rvns,42,19304.632089365,0.017337
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_4950_5_100_3.txt,AUpdata_corrSergio_100_4950_5_100_3,100,5,100,rvns,42,18619.512023825,0.0185752
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_10_100_1.txt,AUpdata_corrSergio_100_7425_10_100_1,100,10,100,rvns,42,10303.17971636,0.0282046
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_10_100_2.txt,AUpdata_corrSergio_100_7425_10_100_2,100,10,100,rvns,42,14226.42304663,0.0264398
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_10_100_3.txt,AUpdata_corrSergio_100_7425_10_100_3,100,10,100,rvns,42,10753.38207936,0.0271869
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_2_100_1.txt,AUpdata_corrSergio_100_7425_2_100_1,100,2,100,rvns,42,18668.86002645,0.0076241
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_2_100_2.txt,AUpdata_corrSergio_100_7425_2_100_2,100,2,100,rvns,42,21650.69333476,0.0091958
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_2_100_3.txt,AUpdata_corrSergio_100_7425_2_100_3,100,2,100,rvns,42,17579.289473365,0.0089108
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_3_100_1.txt,AUpdata_corrSergio_100_7425_3_100_1,100,3,100,rvns,42,15992.516975485,0.0117757
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_3_100_2.txt,AUpdata_corrSergio_100_7425_3_100_2,100,3,100,rvns,42,20474.558029085,0.0110085
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_3_100_3.txt,AUpdata_corrSergio_100_7425_3_100_3,100,3,100,rvns,42,15827.3358254,0.0128368
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_4_100_1.txt,AUpdata_corrSergio_100_7425_4_100_1,100,4,100,rvns,42,15834.381533775,0.0139569
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_4_100_2.txt,AUpdata_corrSergio_100_7425_4_100_2,100,4,100,rvns,42,17922.67712981,0.0140471
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_4_100_3.txt,AUpdata_corrSergio_100_7425_4_100_3,100,4,100,rvns,42,14358.99260354,0.0132841
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_5_100_1.txt,AUpdata_corrSergio_100_7425_5_100_1,100,5,100,rvns,42,14748.66168833,0.0156788
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_5_100_2.txt,AUpdata_corrSergio_100_7425_5_100_2,100,5,100,rvns,42,16527.77900825,0.0175696
instances\BigInstances100200\P\n=100\AUpdata_corrSergio_100_7425_5_100_3.txt,AUpdata_corrSergio_100_7425_5_100_3,100,5,100,rvns,42,13879.795687165,0.0159399
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_10_100_1.txt,AUpdata_corrSergio_200_19900_10_100_1,200,10,100,rvns,42,28655.1199415,0.1173718
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_10_100_2.txt,AUpdata_corrSergio_200_19900_10_100_2,200,10,100,rvns,42,30397.2633543,0.1150018
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_10_100_3.txt,AUpdata_corrSergio_200_19900_10_100_3,200,10,100,rvns,42,32311.97503098,0.1137933
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_2_100_1.txt,AUpdata_corrSergio_200_19900_2_100_1,200,2,100,rvns,42,46811.575921645,0.0293256
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_2_100_2.txt,AUpdata_corrSergio_200_19900_2_100_2,200,2,100,rvns,42,47184.22249088,0.0329988
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_2_100_3.txt,AUpdata_corrSergio_200_19900_2_100_3,200,2,100,rvns,42,49046.4672019451,0.0278691
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_3_100_1.txt,AUpdata_corrSergio_200_19900_3_100_1,200,3,100,rvns,42,41872.98137242,0.0432405
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_3_100_2.txt,AUpdata_corrSergio_200_19900_3_100_2,200,3,100,rvns,42,41103.89299156,0.0415799
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_3_100_3.txt,AUpdata_corrSergio_200_19900_3_100_3,200,3,100,rvns,42,44082.8487137401,0.0410851
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_4_100_1.txt,AUpdata_corrSergio_200_19900_4_100_1,200,4,100,rvns,42,35919.74662429,0.0561796
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_4_100_2.txt,AUpdata_corrSergio_200_19900_4_100_2,200,4,100,rvns,42,40408.194596465,0.0530663
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_4_100_3.txt,AUpdata_corrSergio_200_19900_4_100_3,200,4,100,rvns,42,42536.39687355,0.0524138
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_5_100_1.txt,AUpdata_corrSergio_200_19900_5_100_1,200,5,100,rvns,42,34733.71713815,0.0660896
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_5_100_2.txt,AUpdata_corrSergio_200_19900_5_100_2,200,5,100,rvns,42,37263.17203934,0.0627015
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_19900_5_100_3.txt,AUpdata_corrSergio_200_19900_5_100_3,200,5,100,rvns,42,40408.664944275,0.0616766
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_10_100_1.txt,AUpdata_corrSergio_200_29850_10_100_1,200,10,100,rvns,42,25785.757730715,0.136904
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_10_100_2.txt,AUpdata_corrSergio_200_29850_10_100_2,200,10,100,rvns,42,24334.79497878,0.1223539
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_10_100_3.txt,AUpdata_corrSergio_200_29850_10_100_3,200,10,100,rvns,42,24851.14890125,0.1172043
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_2_100_1.txt,AUpdata_corrSergio_200_29850_2_100_1,200,2,100,rvns,42,39385.162309885,0.0302677
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_2_100_2.txt,AUpdata_corrSergio_200_29850_2_100_2,200,2,100,rvns,42,39989.7867098,0.0306725
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_2_100_3.txt,AUpdata_corrSergio_200_29850_2_100_3,200,2,100,rvns,42,37136.242464825,0.0290549
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_3_100_1.txt,AUpdata_corrSergio_200_29850_3_100_1,200,3,100,rvns,42,34799.485831835,0.0423021
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_3_100_2.txt,AUpdata_corrSergio_200_29850_3_100_2,200,3,100,rvns,42,36534.468990125,0.0426028
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_3_100_3.txt,AUpdata_corrSergio_200_29850_3_100_3,200,3,100,rvns,42,33450.60063119,0.0398706
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_4_100_1.txt,AUpdata_corrSergio_200_29850_4_100_1,200,4,100,rvns,42,33277.908213845,0.0588644
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_4_100_2.txt,AUpdata_corrSergio_200_29850_4_100_2,200,4,100,rvns,42,32585.80121991,0.0583129
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_4_100_3.txt,AUpdata_corrSergio_200_29850_4_100_3,200,4,100,rvns,42,32647.415024785,0.0521857
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_5_100_1.txt,AUpdata_corrSergio_200_29850_5_100_1,200,5,100,rvns,42,33029.63706116,0.067579
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_5_100_2.txt,AUpdata_corrSergio_200_29850_5_100_2,200,5,100,rvns,42,31552.29733948,0.0759296
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_29850_5_100_3.txt,AUpdata_corrSergio_200_29850_5_100_3,200,5,100,rvns,42,30200.556973915,0.066134
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_10_100_1.txt,AUpdata_corrSergio_200_9950_10_100_1,200,10,100,rvns,42,45470.11938681,0.1191652
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_10_100_2.txt,AUpdata_corrSergio_200_9950_10_100_2,200,10,100,rvns,42,48729.14095233,0.1226259
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_10_100_3.txt,AUpdata_corrSergio_200_9950_10_100_3,200,10,100,rvns,42,47752.81492897,0.1143778
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_2_100_1.txt,AUpdata_corrSergio_200_9950_2_100_1,200,2,100,rvns,42,74598.8342366799,0.0303411
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_2_100_2.txt,AUpdata_corrSergio_200_9950_2_100_2,200,2,100,rvns,42,77705.833057335,0.0319442
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_2_100_3.txt,AUpdata_corrSergio_200_9950_2_100_3,200,2,100,rvns,42,66395.000141525,0.0324933
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_3_100_1.txt,AUpdata_corrSergio_200_9950_3_100_1,200,3,100,rvns,42,64302.778749005,0.0408191
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_3_100_2.txt,AUpdata_corrSergio_200_9950_3_100_2,200,3,100,rvns,42,69256.20432745,0.0446497
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_3_100_3.txt,AUpdata_corrSergio_200_9950_3_100_3,200,3,100,rvns,42,62704.95746161,0.0430022
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_4_100_1.txt,AUpdata_corrSergio_200_9950_4_100_1,200,4,100,rvns,42,60350.980820635,0.0550235
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_4_100_2.txt,AUpdata_corrSergio_200_9950_4_100_2,200,4,100,rvns,42,65455.788172795,0.0575195
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_4_100_3.txt,AUpdata_corrSergio_200_9950_4_100_3,200,4,100,rvns,42,59547.34419155,0.0564217
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_5_100_1.txt,AUpdata_corrSergio_200_9950_5_100_1,200,5,100,rvns,42,56668.26229333,0.0685005
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_5_100_2.txt,AUpdata_corrSergio_200_9950_5_100_2,200,5,100,rvns,42,64633.70467971,0.0659332
instances\BigInstances100200\P\n=200\AUpdata_corrSergio_200_9950_5_100_3.txt,AUpdata_corrSergio_200_9950_5_100_3,200,5,100,rvns,42,57703.8155309,0.0658305
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_10_100_1.txt,AUpdata_randomSergio_100_2475_10_100_1,100,10,100,rvns,42,340147.112738515,0.0269813
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_10_100_2.txt,AUpdata_randomSergio_100_2475_10_100_2,100,10,100,rvns,42,374467.477126985,0.0269792
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_10_100_3.txt,AUpdata_randomSergio_100_2475_10_100_3,100,10,100,rvns,42,371921.50478873,0.0279516
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_2_100_1.txt,AUpdata_randomSergio_100_2475_2_100_1,100,2,100,rvns,42,477708.636155965,0.0091693
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_2_100_2.txt,AUpdata_randomSergio_100_2475_2_100_2,100,2,100,rvns,42,435740.29963847,0.0090801
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_2_100_3.txt,AUpdata_randomSergio_100_2475_2_100_3,100,2,100,rvns,42,618809.387958865,0.0077523
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_3_100_1.txt,AUpdata_randomSergio_100_2475_3_100_1,100,3,100,rvns,42,425045.107805375,0.0114643
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_3_100_2.txt,AUpdata_randomSergio_100_2475_3_100_2,100,3,100,rvns,42,470647.979436265,0.0119856
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_3_100_3.txt,AUpdata_randomSergio_100_2475_3_100_3,100,3,100,rvns,42,434434.628938135,0.012016
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_4_100_1.txt,AUpdata_randomSergio_100_2475_4_100_1,100,4,100,rvns,42,399675.551455805,0.0140434
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_4_100_2.txt,AUpdata_randomSergio_100_2475_4_100_2,100,4,100,rvns,42,410662.20951449,0.0143656
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_4_100_3.txt,AUpdata_randomSergio_100_2475_4_100_3,100,4,100,rvns,42,521735.91347735,0.0137118
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_5_100_1.txt,AUpdata_randomSergio_100_2475_5_100_1,100,5,100,rvns,42,386188.165868045,0.0170601
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_5_100_2.txt,AUpdata_randomSergio_100_2475_5_100_2,100,5,100,rvns,42,429844.036076705,0.0158318
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_2475_5_100_3.txt,AUpdata_randomSergio_100_2475_5_100_3,100,5,100,rvns,42,457532.37674669,0.0168646
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_10_100_1.txt,AUpdata_randomSergio_100_4950_10_100_1,100,10,100,rvns,42,408536.596427215,0.0277387
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_10_100_2.txt,AUpdata_randomSergio_100_4950_10_100_2,100,10,100,rvns,42,344085.15170093,0.0301386
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_10_100_3.txt,AUpdata_randomSergio_100_4950_10_100_3,100,10,100,rvns,42,360172.44309461,0.0294535
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_2_100_1.txt,AUpdata_randomSergio_100_4950_2_100_1,100,2,100,rvns,42,638150.754904314,0.0076705
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_2_100_2.txt,AUpdata_randomSergio_100_4950_2_100_2,100,2,100,rvns,42,509536.96374801,0.0081746
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_2_100_3.txt,AUpdata_randomSergio_100_4950_2_100_3,100,2,100,rvns,42,549231.93540995,0.0089835
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_3_100_1.txt,AUpdata_randomSergio_100_4950_3_100_1,100,3,100,rvns,42,520258.567088075,0.0122622
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_3_100_2.txt,AUpdata_randomSergio_100_4950_3_100_2,100,3,100,rvns,42,492995.93163789,0.0103212
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_3_100_3.txt,AUpdata_randomSergio_100_4950_3_100_3,100,3,100,rvns,42,604296.419173335,0.0111451
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_4_100_1.txt,AUpdata_randomSergio_100_4950_4_100_1,100,4,100,rvns,42,612300.83932085,0.0127977
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_4_100_2.txt,AUpdata_randomSergio_100_4950_4_100_2,100,4,100,rvns,42,435438.588501735,0.0150772
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_4_100_3.txt,AUpdata_randomSergio_100_4950_4_100_3,100,4,100,rvns,42,432897.54175495,0.0154963
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_5_100_1.txt,AUpdata_randomSergio_100_4950_5_100_1,100,5,100,rvns,42,497304.338743675,0.0165158
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_5_100_2.txt,AUpdata_randomSergio_100_4950_5_100_2,100,5,100,rvns,42,435856.57343579,0.0173268
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_4950_5_100_3.txt,AUpdata_randomSergio_100_4950_5_100_3,100,5,100,rvns,42,498220.795395105,0.0178465
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_10_100_1.txt,AUpdata_randomSergio_100_7425_10_100_1,100,10,100,rvns,42,289760.75443168,0.030956
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_10_100_2.txt,AUpdata_randomSergio_100_7425_10_100_2,100,10,100,rvns,42,367023.60204856,0.026791
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_10_100_3.txt,AUpdata_randomSergio_100_7425_10_100_3,100,10,100,rvns,42,330237.179933995,0.0291824
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_2_100_1.txt,AUpdata_randomSergio_100_7425_2_100_1,100,2,100,rvns,42,575929.442299155,0.0074085
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_2_100_2.txt,AUpdata_randomSergio_100_7425_2_100_2,100,2,100,rvns,42,598661.787738815,0.0078046
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_2_100_3.txt,AUpdata_randomSergio_100_7425_2_100_3,100,2,100,rvns,42,571314.3467493,0.008622
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_3_100_1.txt,AUpdata_randomSergio_100_7425_3_100_1,100,3,100,rvns,42,466924.448660855,0.011161
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_3_100_2.txt,AUpdata_randomSergio_100_7425_3_100_2,100,3,100,rvns,42,466521.094837705,0.0103013
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_3_100_3.txt,AUpdata_randomSergio_100_7425_3_100_3,100,3,100,rvns,42,527416.78963484,0.0110681
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_4_100_1.txt,AUpdata_randomSergio_100_7425_4_100_1,100,4,100,rvns,42,423080.237474745,0.0149304
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_4_100_2.txt,AUpdata_randomSergio_100_7425_4_100_2,100,4,100,rvns,42,522611.83934769,0.0138965
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_4_100_3.txt,AUpdata_randomSergio_100_7425_4_100_3,100,4,100,rvns,42,477567.453589395,0.0150755
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_5_100_1.txt,AUpdata_randomSergio_100_7425_5_100_1,100,5,100,rvns,42,445264.70214206,0.0179158
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_5_100_2.txt,AUpdata_randomSergio_100_7425_5_100_2,100,5,100,rvns,42,527742.700907165,0.0161736
instances\BigInstances100200\R\n=100\AUpdata_randomSergio_100_7425_5_100_3.txt,AUpdata_randomSergio_100_7425_5_100_3,100,5,100,rvns,42,454797.481764375,0.0161071
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_10_100_1.txt,AUpdata_randomSergio_200_19900_10_100_1,200,10,100,rvns,42,845044.84129901,0.1190712
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_10_100_2.txt,AUpdata_randomSergio_200_19900_10_100_2,200,10,100,rvns,42,1026866.18408323,0.1165099
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_10_100_3.txt,AUpdata_randomSergio_200_19900_10_100_3,200,10,100,rvns,42,1029304.39227027,0.1226454
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_2_100_1.txt,AUpdata_randomSergio_200_19900_2_100_1,200,2,100,rvns,42,1152718.22477202,0.0324547
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_2_100_2.txt,AUpdata_randomSergio_200_19900_2_100_2,200,2,100,rvns,42,1322080.44313022,0.0311559
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_2_100_3.txt,AUpdata_randomSergio_200_19900_2_100_3,200,2,100,rvns,42,1409668.27691367,0.0291557
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_3_100_1.txt,AUpdata_randomSergio_200_19900_3_100_1,200,3,100,rvns,42,1033884.73827225,0.044839
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_3_100_2.txt,AUpdata_randomSergio_200_19900_3_100_2,200,3,100,rvns,42,1319361.26006065,0.0402762
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_3_100_3.txt,AUpdata_randomSergio_200_19900_3_100_3,200,3,100,rvns,42,1214481.88220113,0.0442718
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_4_100_1.txt,AUpdata_randomSergio_200_19900_4_100_1,200,4,100,rvns,42,1173519.10611054,0.059273
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_4_100_2.txt,AUpdata_randomSergio_200_19900_4_100_2,200,4,100,rvns,42,1157995.48672504,0.0574264
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_4_100_3.txt,AUpdata_randomSergio_200_19900_4_100_3,200,4,100,rvns,42,1204040.80631953,0.0537034
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_5_100_1.txt,AUpdata_randomSergio_200_19900_5_100_1,200,5,100,rvns,42,903073.152639185,0.0665494
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_5_100_2.txt,AUpdata_randomSergio_200_19900_5_100_2,200,5,100,rvns,42,1129098.45454946,0.0668086
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_19900_5_100_3.txt,AUpdata_randomSergio_200_19900_5_100_3,200,5,100,rvns,42,1075881.5090382,0.0663914
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_10_100_1.txt,AUpdata_randomSergio_200_29850_10_100_1,200,10,100,rvns,42,967258.838697465,0.1301556
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_10_100_2.txt,AUpdata_randomSergio_200_29850_10_100_2,200,10,100,rvns,42,963865.163391354,0.1244671
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_10_100_3.txt,AUpdata_randomSergio_200_29850_10_100_3,200,10,100,rvns,42,815188.23842807,0.124729
