instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\R\n=60\AUpdata_ta_ca_60_500_3_100_3.txt,AUpdata_ta_ca_60_500_3_100_3,60,3,100,salazar,42,83537.6548425615,0.4123303
instances\R\n=60\AUpdata_ta_ca_60_500_3_100_4.txt,AUpdata_ta_ca_60_500_3_100_4,60,3,100,salazar,42,72652.9568145741,0.3867947
instances\R\n=60\AUpdata_ta_ca_60_500_3_100_5.txt,AUpdata_ta_ca_60_500_3_100_5,60,3,100,salazar,42,69095.3419704022,0.347062
instances\R\n=60\AUpdata_ta_ca_60_500_3_50_1.txt,AUpdata_ta_ca_60_500_3_50_1,60,3,50,salazar,42,92214.9190583969,0.3759434
instances\R\n=60\AUpdata_ta_ca_60_500_3_50_2.txt,AUpdata_ta_ca_60_500_3_50_2,60,3,50,salazar,42,75695.7155796714,0.3910491
instances\R\n=60\AUpdata_ta_ca_60_500_3_50_3.txt,AUpdata_ta_ca_60_500_3_50_3,60,3,50,salazar,42,69057.6321355858,0.3855825
instances\R\n=60\AUpdata_ta_ca_60_500_3_50_4.txt,AUpdata_ta_ca_60_500_3_50_4,60,3,50,salazar,42,84394.477983572,0.3915955
instances\R\n=60\AUpdata_ta_ca_60_500_3_50_5.txt,AUpdata_ta_ca_60_500_3_50_5,60,3,50,salazar,42,83142.226117183,0.4092413
instances\R\n=60\AUpdata_ta_ca_60_500_4_100_1.txt,AUpdata_ta_ca_60_500_4_100_1,60,4,100,salazar,42,78155.7820496767,0.5698766
instances\R\n=60\AUpdata_ta_ca_60_500_4_100_2.txt,AUpdata_ta_ca_60_500_4_100_2,60,4,100,salazar,42,51537.5954121734,0.8341892
instances\R\n=60\AUpdata_ta_ca_60_500_4_100_3.txt,AUpdata_ta_ca_60_500_4_100_3,60,4,100,salazar,42,55365.7954971467,0.5298605
instances\R\n=60\AUpdata_ta_ca_60_500_4_100_4.txt,AUpdata_ta_ca_60_500_4_100_4,60,4,100,salazar,42,92108.874529912,0.9851526
instances\R\n=60\AUpdata_ta_ca_60_500_4_100_5.txt,AUpdata_ta_ca_60_500_4_100_5,60,4,100,salazar,42,67270.8397555892,0.6593184
instances\R\n=60\AUpdata_ta_ca_60_500_4_50_1.txt,AUpdata_ta_ca_60_500_4_50_1,60,4,50,salazar,42,71832.931976845,0.5640837
instances\R\n=60\AUpdata_ta_ca_60_500_4_50_2.txt,AUpdata_ta_ca_60_500_4_50_2,60,4,50,salazar,42,76396.1709964846,0.6342314
instances\R\n=60\AUpdata_ta_ca_60_500_4_50_3.txt,AUpdata_ta_ca_60_500_4_50_3,60,4,50,salazar,42,56131.8620051174,0.6306894
instances\R\n=60\AUpdata_ta_ca_60_500_4_50_4.txt,AUpdata_ta_ca_60_500_4_50_4,60,4,50,salazar,42,68815.4401257907,0.6199448
instances\R\n=60\AUpdata_ta_ca_60_500_4_50_5.txt,AUpdata_ta_ca_60_500_4_50_5,60,4,50,salazar,42,61613.0456565027,0.8782428
instances\R\n=60\AUpdata_ta_ca_60_500_5_100_1.txt,AUpdata_ta_ca_60_500_5_100_1,60,5,100,salazar,42,63074.2987196352,0.9335547
instances\R\n=60\AUpdata_ta_ca_60_500_5_100_2.txt,AUpdata_ta_ca_60_500_5_100_2,60,5,100,salazar,42,71464.6262378095,0.8829958
instances\R\n=60\AUpdata_ta_ca_60_500_5_100_3.txt,AUpdata_ta_ca_60_500_5_100_3,60,5,100,salazar,42,61346.5066969477,0.8033858
instances\R\n=60\AUpdata_ta_ca_60_500_5_100_4.txt,AUpdata_ta_ca_60_500_5_100_4,60,5,100,salazar,42,62421.7930406504,0.7802783
instances\R\n=60\AUpdata_ta_ca_60_500_5_100_5.txt,AUpdata_ta_ca_60_500_5_100_5,60,5,100,salazar,42,59865.9879909131,1.0382991
instances\R\n=60\AUpdata_ta_ca_60_500_5_50_1.txt,AUpdata_ta_ca_60_500_5_50_1,60,5,50,salazar,42,65966.6449240617,0.7731718
instances\R\n=60\AUpdata_ta_ca_60_500_5_50_2.txt,AUpdata_ta_ca_60_500_5_50_2,60,5,50,salazar,42,62439.8653749151,0.9647052
instances\R\n=60\AUpdata_ta_ca_60_500_5_50_3.txt,AUpdata_ta_ca_60_500_5_50_3,60,5,50,salazar,42,56526.5831890645,0.7811032
instances\R\n=60\AUpdata_ta_ca_60_500_5_50_4.txt,AUpdata_ta_ca_60_500_5_50_4,60,5,50,salazar,42,66453.0843015952,0.8202482
instances\R\n=60\AUpdata_ta_ca_60_500_5_50_5.txt,AUpdata_ta_ca_60_500_5_50_5,60,5,50,salazar,42,52005.363694839,0.9626363
instances\R\n=80\AUpdata_ta_ca_80_300_2_100_1.txt,AUpdata_ta_ca_80_300_2_100_1,80,2,100,salazar,42,133691.603203246,0.4259835
instances\R\n=80\AUpdata_ta_ca_80_300_2_100_2.txt,AUpdata_ta_ca_80_300_2_100_2,80,2,100,salazar,42,184243.613956164,0.4690486
instances\R\n=80\AUpdata_ta_ca_80_300_2_100_3.txt,AUpdata_ta_ca_80_300_2_100_3,80,2,100,salazar,42,152493.725054202,0.4126815
instances\R\n=80\AUpdata_ta_ca_80_300_2_100_4.txt,AUpdata_ta_ca_80_300_2_100_4,80,2,100,salazar,42,179597.009712763,0.5200766
instances\R\n=80\AUpdata_ta_ca_80_300_2_100_5.txt,AUpdata_ta_ca_80_300_2_100_5,80,2,100,salazar,42,157110.629563997,0.4324593
instances\R\n=80\AUpdata_ta_ca_80_300_2_50_1.txt,AUpdata_ta_ca_80_300_2_50_1,80,2,50,salazar,42,140312.415973044,0.4674539
instances\R\n=80\AUpdata_ta_ca_80_300_2_50_2.txt,AUpdata_ta_ca_80_300_2_50_2,80,2,50,salazar,42,170050.104696613,0.5220499
instances\R\n=80\AUpdata_ta_ca_80_300_2_50_3.txt,AUpdata_ta_ca_80_300_2_50_3,80,2,50,salazar,42,163603.609040143,0.4984796
instances\R\n=80\AUpdata_ta_ca_80_300_2_50_4.txt,AUpdata_ta_ca_80_300_2_50_4,80,2,50,salazar,42,155538.623286474,0.5199814
instances\R\n=80\AUpdata_ta_ca_80_300_2_50_5.txt,AUpdata_ta_ca_80_300_2_50_5,80,2,50,salazar,42,143064.652177733,0.4823277
instances\R\n=80\AUpdata_ta_ca_80_300_3_100_1.txt,AUpdata_ta_ca_80_300_3_100_1,80,3,100,salazar,42,113531.669896477,0.7880654
instances\R\n=80\AUpdata_ta_ca_80_300_3_100_2.txt,AUpdata_ta_ca_80_300_3_100_2,80,3,100,salazar,42,113330.371778238,0.8021255
instances\R\n=80\AUpdata_ta_ca_80_300_3_100_3.txt,AUpdata_ta_ca_80_300_3_100_3,80,3,100,salazar,42,111766.698923632,0.889123
instances\R\n=80\AUpdata_ta_ca_80_300_3_100_4.txt,AUpdata_ta_ca_80_300_3_100_4,80,3,100,salazar,42,119614.777716507,0.8498412
instances\R\n=80\AUpdata_ta_ca_80_300_3_100_5.txt,AUpdata_ta_ca_80_300_3_100_5,80,3,100,salazar,42,119365.860788478,0.834465
instances\R\n=80\AUpdata_ta_ca_80_300_3_50_1.txt,AUpdata_ta_ca_80_300_3_50_1,80,3,50,salazar,42,154031.565722214,0.9466263
instances\R\n=80\AUpdata_ta_ca_80_300_3_50_2.txt,AUpdata_ta_ca_80_300_3_50_2,80,3,50,salazar,42,125555.733025098,0.7569969
instances\R\n=80\AUpdata_ta_ca_80_300_3_50_3.txt,AUpdata_ta_ca_80_300_3_50_3,80,3,50,salazar,42,188209.476447667,0.8104133
instances\R\n=80\AUpdata_ta_ca_80_300_3_50_4.txt,AUpdata_ta_ca_80_300_3_50_4,80,3,50,salazar,42,145192.663406152,0.8079542
instances\R\n=80\AUpdata_ta_ca_80_300_3_50_5.txt,AUpdata_ta_ca_80_300_3_50_5,80,3,50,salazar,42,127370.675771457,0.8387188
instances\R\n=80\AUpdata_ta_ca_80_300_4_100_1.txt,AUpdata_ta_ca_80_300_4_100_1,80,4,100,salazar,42,102638.458462333,1.1877427
instances\R\n=80\AUpdata_ta_ca_80_300_4_100_2.txt,AUpdata_ta_ca_80_300_4_100_2,80,4,100,salazar,42,120391.131800384,1.1507884
instances\R\n=80\AUpdata_ta_ca_80_300_4_100_3.txt,AUpdata_ta_ca_80_300_4_100_3,80,4,100,salazar,42,116391.949039057,1.3840829
instances\R\n=80\AUpdata_ta_ca_80_300_4_100_4.txt,AUpdata_ta_ca_80_300_4_100_4,80,4,100,salazar,42,113639.424347763,1.1050471
instances\R\n=80\AUpdata_ta_ca_80_300_4_100_5.txt,AUpdata_ta_ca_80_300_4_100_5,80,4,100,salazar,42,136252.302305518,1.0938946
instances\R\n=80\AUpdata_ta_ca_80_300_4_50_1.txt,AUpdata_ta_ca_80_300_4_50_1,80,4,50,salazar,42,130559.986792142,1.2469473
instances\R\n=80\AUpdata_ta_ca_80_300_4_50_2.txt,AUpdata_ta_ca_80_300_4_50_2,80,4,50,salazar,42,117148.275575827,1.1009896
instances\R\n=80\AUpdata_ta_ca_80_300_4_50_3.txt,AUpdata_ta_ca_80_300_4_50_3,80,4,50,salazar,42,112426.537029984,1.2282135
instances\R\n=80\AUpdata_ta_ca_80_300_4_50_4.txt,AUpdata_ta_ca_80_300_4_50_4,80,4,50,salazar,42,88769.9309339715,1.1678528
instances\R\n=80\AUpdata_ta_ca_80_300_4_50_5.txt,AUpdata_ta_ca_80_300_4_50_5,80,4,50,salazar,42,102387.840846761,1.193556
instances\R\n=80\AUpdata_ta_ca_80_300_5_100_1.txt,AUpdata_ta_ca_80_300_5_100_1,80,5,100,salazar,42,91805.2648404707,1.706958
instances\R\n=80\AUpdata_ta_ca_80_300_5_100_2.txt,AUpdata_ta_ca_80_300_5_100_2,80,5,100,salazar,42,86803.8161787396,1.7339181
instances\R\n=80\AUpdata_ta_ca_80_300_5_100_3.txt,AUpdata_ta_ca_80_300_5_100_3,80,5,100,salazar,42,106494.696466887,1.7076366
instances\R\n=80\AUpdata_ta_ca_80_300_5_100_4.txt,AUpdata_ta_ca_80_300_5_100_4,80,5,100,salazar,42,96762.0258562838,1.713418
instances\R\n=80\AUpdata_ta_ca_80_300_5_100_5.txt,AUpdata_ta_ca_80_300_5_100_5,80,5,100,salazar,42,126263.681085432,1.7699572
instances\R\n=80\AUpdata_ta_ca_80_300_5_50_1.txt,AUpdata_ta_ca_80_300_5_50_1,80,5,50,salazar,42,120320.588848809,1.5555445
instances\R\n=80\AUpdata_ta_ca_80_300_5_50_2.txt,AUpdata_ta_ca_80_300_5_50_2,80,5,50,salazar,42,115564.605291173,1.7468385
instances\R\n=80\AUpdata_ta_ca_80_300_5_50_3.txt,AUpdata_ta_ca_80_300_5_50_3,80,5,50,salazar,42,93750.4458959098,1.5241015
instances\R\n=80\AUpdata_ta_ca_80_300_5_50_4.txt,AUpdata_ta_ca_80_300_5_50_4,80,5,50,salazar,42,114966.931791066,1.6372138
instances\R\n=80\AUpdata_ta_ca_80_300_5_50_5.txt,AUpdata_ta_ca_80_300_5_50_5,80,5,50,salazar,42,105682.185206772,1.7864598
instances\R\n=80\AUpdata_ta_ca_80_400_2_100_1.txt,AUpdata_ta_ca_80_400_2_100_1,80,2,100,salazar,42,173554.113892664,0.5172693
instances\R\n=80\AUpdata_ta_ca_80_400_2_100_2.txt,AUpdata_ta_ca_80_400_2_100_2,80,2,100,salazar,42,142419.147518573,0.5385726
instances\R\n=80\AUpdata_ta_ca_80_400_2_100_3.txt,AUpdata_ta_ca_80_400_2_100_3,80,2,100,salazar,42,139338.325060876,0.4199201
instances\R\n=80\AUpdata_ta_ca_80_400_2_100_4.txt,AUpdata_ta_ca_80_400_2_100_4,80,2,100,salazar,42,123226.954840027,0.4558434
instances\R\n=80\AUpdata_ta_ca_80_400_2_100_5.txt,AUpdata_ta_ca_80_400_2_100_5,80,2,100,salazar,42,120500.991548766,0.4308038
instances\R\n=80\AUpdata_ta_ca_80_400_2_50_1.txt,AUpdata_ta_ca_80_400_2_50_1,80,2,50,salazar,42,132596.489685362,0.4636251
instances\R\n=80\AUpdata_ta_ca_80_400_2_50_2.txt,AUpdata_ta_ca_80_400_2_50_2,80,2,50,salazar,42,132942.177136665,0.4010607
instances\R\n=80\AUpdata_ta_ca_80_400_2_50_3.txt,AUpdata_ta_ca_80_400_2_50_3,80,2,50,salazar,42,148254.326660703,0.453823
instances\R\n=80\AUpdata_ta_ca_80_400_2_50_4.txt,AUpdata_ta_ca_80_400_2_50_4,80,2,50,salazar,42,159520.144029762,0.4234758
instances\R\n=80\AUpdata_ta_ca_80_400_2_50_5.txt,AUpdata_ta_ca_80_400_2_50_5,80,2,50,salazar,42,150169.144652166,0.4144172
instances\R\n=80\AUpdata_ta_ca_80_400_3_100_1.txt,AUpdata_ta_ca_80_400_3_100_1,80,3,100,salazar,42,140839.966190075,0.7218688
instances\R\n=80\AUpdata_ta_ca_80_400_3_100_2.txt,AUpdata_ta_ca_80_400_3_100_2,80,3,100,salazar,42,143411.833759514,0.7749434
instances\R\n=80\AUpdata_ta_ca_80_400_3_100_3.txt,AUpdata_ta_ca_80_400_3_100_3,80,3,100,salazar,42,112742.414505929,0.7514195
instances\R\n=80\AUpdata_ta_ca_80_400_3_100_4.txt,AUpdata_ta_ca_80_400_3_100_4,80,3,100,salazar,42,126011.899918688,0.7254149
instances\R\n=80\AUpdata_ta_ca_80_400_3_100_5.txt,AUpdata_ta_ca_80_400_3_100_5,80,3,100,salazar,42,123322.461034978,0.8213174
instances\R\n=80\AUpdata_ta_ca_80_400_3_50_1.txt,AUpdata_ta_ca_80_400_3_50_1,80,3,50,salazar,42,137838.785760588,0.7509982
instances\R\n=80\AUpdata_ta_ca_80_400_3_50_2.txt,AUpdata_ta_ca_80_400_3_50_2,80,3,50,salazar,42,146597.947171457,0.8775321
instances\R\n=80\AUpdata_ta_ca_80_400_3_50_3.txt,AUpdata_ta_ca_80_400_3_50_3,80,3,50,salazar,42,133380.026388767,0.7782281
instances\R\n=80\AUpdata_ta_ca_80_400_3_50_4.txt,AUpdata_ta_ca_80_400_3_50_4,80,3,50,salazar,42,145003.466335775,0.9578375
instances\R\n=80\AUpdata_ta_ca_80_400_3_50_5.txt,AUpdata_ta_ca_80_400_3_50_5,80,3,50,salazar,42,136695.133283402,0.8960853
instances\R\n=80\AUpdata_ta_ca_80_400_4_100_1.txt,AUpdata_ta_ca_80_400_4_100_1,80,4,100,salazar,42,130843.322627894,1.0915618
instances\R\n=80\AUpdata_ta_ca_80_400_4_100_2.txt,AUpdata_ta_ca_80_400_4_100_2,80,4,100,salazar,42,102177.512974542,1.159227
instances\R\n=80\AUpdata_ta_ca_80_400_4_100_3.txt,AUpdata_ta_ca_80_400_4_100_3,80,4,100,salazar,42,114673.608132697,1.1788439
instances\R\n=80\AUpdata_ta_ca_80_400_4_100_4.txt,AUpdata_ta_ca_80_400_4_100_4,80,4,100,salazar,42,97214.9408832609,1.2207052
instances\R\n=80\AUpdata_ta_ca_80_400_4_100_5.txt,AUpdata_ta_ca_80_400_4_100_5,80,4,100,salazar,42,107153.108560274,1.0117541
instances\R\n=80\AUpdata_ta_ca_80_400_4_50_1.txt,AUpdata_ta_ca_80_400_4_50_1,80,4,50,salazar,42,137404.348648253,1.0726608
instances\R\n=80\AUpdata_ta_ca_80_400_4_50_2.txt,AUpdata_ta_ca_80_400_4_50_2,80,4,50,salazar,42,115529.395813896,1.3643067
instances\R\n=80\AUpdata_ta_ca_80_400_4_50_3.txt,AUpdata_ta_ca_80_400_4_50_3,80,4,50,salazar,42,129100.534968054,1.1274051
instances\R\n=80\AUpdata_ta_ca_80_400_4_50_4.txt,AUpdata_ta_ca_80_400_4_50_4,80,4,50,salazar,42,128093.27348201,1.1743745
instances\R\n=80\AUpdata_ta_ca_80_400_4_50_5.txt,AUpdata_ta_ca_80_400_4_50_5,80,4,50,salazar,42,120084.487942582,1.1266366
instances\R\n=80\AUpdata_ta_ca_80_400_5_100_1.txt,AUpdata_ta_ca_80_400_5_100_1,80,5,100,salazar,42,96411.4453466871,2.7401773
instances\R\n=80\AUpdata_ta_ca_80_400_5_100_2.txt,AUpdata_ta_ca_80_400_5_100_2,80,5,100,salazar,42,112053.994494665,2.2923602
instances\R\n=80\AUpdata_ta_ca_80_400_5_100_3.txt,AUpdata_ta_ca_80_400_5_100_3,80,5,100,salazar,42,81703.7851889898,1.9112642
instances\R\n=80\AUpdata_ta_ca_80_400_5_100_4.txt,AUpdata_ta_ca_80_400_5_100_4,80,5,100,salazar,42,111537.76320476,1.528931
instances\R\n=80\AUpdata_ta_ca_80_400_5_100_5.txt,AUpdata_ta_ca_80_400_5_100_5,80,5,100,salazar,42,98233.2538988652,2.1446526
instances\R\n=80\AUpdata_ta_ca_80_400_5_50_1.txt,AUpdata_ta_ca_80_400_5_50_1,80,5,50,salazar,42,109679.221966669,1.7366839
instances\R\n=80\AUpdata_ta_ca_80_400_5_50_2.txt,AUpdata_ta_ca_80_400_5_50_2,80,5,50,salazar,42,105610.828700318,1.7439806
instances\R\n=80\AUpdata_ta_ca_80_400_5_50_3.txt,AUpdata_ta_ca_80_400_5_50_3,80,5,50,salazar,42,108244.289031256,1.7226813
instances\R\n=80\AUpdata_ta_ca_80_400_5_50_4.txt,AUpdata_ta_ca_80_400_5_50_4,80,5,50,salazar,42,110065.927598761,3.1748522
instances\R\n=80\AUpdata_ta_ca_80_400_5_50_5.txt,AUpdata_ta_ca_80_400_5_50_5,80,5,50,salazar,42,108218.567876245,1.7065036
instances\R\n=80\AUpdata_ta_ca_80_500_2_100_1.txt,AUpdata_ta_ca_80_500_2_100_1,80,2,100,salazar,42,128278.048166873,0.4631454
instances\R\n=80\AUpdata_ta_ca_80_500_2_100_2.txt,AUpdata_ta_ca_80_500_2_100_2,80,2,100,salazar,42,137524.432221576,0.4695574
instances\R\n=80\AUpdata_ta_ca_80_500_2_100_3.txt,AUpdata_ta_ca_80_500_2_100_3,80,2,100,salazar,42,151931.86805838,0.4339851
instances\R\n=80\AUpdata_ta_ca_80_500_2_100_4.txt,AUpdata_ta_ca_80_500_2_100_4,80,2,100,salazar,42,119001.586138536,0.5074347
instances\R\n=80\AUpdata_ta_ca_80_500_2_100_5.txt,AUpdata_ta_ca_80_500_2_100_5,80,2,100,salazar,42,178710.812887868,0.5324638
instances\R\n=80\AUpdata_ta_ca_80_500_2_50_1.txt,AUpdata_ta_ca_80_500_2_50_1,80,2,50,salazar,42,161567.558570418,0.3988961
instances\R\n=80\AUpdata_ta_ca_80_500_2_50_2.txt,AUpdata_ta_ca_80_500_2_50_2,80,2,50,salazar,42,186340.73361495,0.3922819
instances\R\n=80\AUpdata_ta_ca_80_500_2_50_3.txt,AUpdata_ta_ca_80_500_2_50_3,80,2,50,salazar,42,147839.970556266,0.4315829
instances\R\n=80\AUpdata_ta_ca_80_500_2_50_4.txt,AUpdata_ta_ca_80_500_2_50_4,80,2,50,salazar,42,167862.92920411,0.4961896
instances\R\n=80\AUpdata_ta_ca_80_500_2_50_5.txt,AUpdata_ta_ca_80_500_2_50_5,80,2,50,salazar,42,167641.313268768,0.438438
instances\R\n=80\AUpdata_ta_ca_80_500_3_100_1.txt,AUpdata_ta_ca_80_500_3_100_1,80,3,100,salazar,42,127265.929590921,1.3527115
instances\R\n=80\AUpdata_ta_ca_80_500_3_100_2.txt,AUpdata_ta_ca_80_500_3_100_2,80,3,100,salazar,42,141575.295080293,0.784716
instances\R\n=80\AUpdata_ta_ca_80_500_3_100_3.txt,AUpdata_ta_ca_80_500_3_100_3,80,3,100,salazar,42,153863.988126541,0.7087579
instances\R\n=80\AUpdata_ta_ca_80_500_3_100_4.txt,AUpdata_ta_ca_80_500_3_100_4,80,3,100,salazar,42,118219.302144023,0.7758011
instances\R\n=80\AUpdata_ta_ca_80_500_3_100_5.txt,AUpdata_ta_ca_80_500_3_100_5,80,3,100,salazar,42,111372.301932745,0.7802593
instances\R\n=80\AUpdata_ta_ca_80_500_3_50_1.txt,AUpdata_ta_ca_80_500_3_50_1,80,3,50,salazar,42,159527.978601569,0.7823447
instances\R\n=80\AUpdata_ta_ca_80_500_3_50_2.txt,AUpdata_ta_ca_80_500_3_50_2,80,3,50,salazar,42,148400.274505295,0.7005663
instances\R\n=80\AUpdata_ta_ca_80_500_3_50_3.txt,AUpdata_ta_ca_80_500_3_50_3,80,3,50,salazar,42,139726.731740913,0.7263307
instances\R\n=80\AUpdata_ta_ca_80_500_3_50_4.txt,AUpdata_ta_ca_80_500_3_50_4,80,3,50,salazar,42,144131.839173173,0.7486451
instances\R\n=80\AUpdata_ta_ca_80_500_3_50_5.txt,AUpdata_ta_ca_80_500_3_50_5,80,3,50,salazar,42,106866.621579296,0.849191
instances\R\n=80\AUpdata_ta_ca_80_500_4_100_1.txt,AUpdata_ta_ca_80_500_4_100_1,80,4,100,salazar,42,106530.926492053,1.1289147
instances\R\n=80\AUpdata_ta_ca_80_500_4_100_2.txt,AUpdata_ta_ca_80_500_4_100_2,80,4,100,salazar,42,121641.303961767,1.1149496
instances\R\n=80\AUpdata_ta_ca_80_500_4_100_3.txt,AUpdata_ta_ca_80_500_4_100_3,80,4,100,salazar,42,136968.540641983,1.8925127
instances\R\n=80\AUpdata_ta_ca_80_500_4_100_4.txt,AUpdata_ta_ca_80_500_4_100_4,80,4,100,salazar,42,101550.302127733,1.0338332
instances\R\n=80\AUpdata_ta_ca_80_500_4_100_5.txt,AUpdata_ta_ca_80_500_4_100_5,80,4,100,salazar,42,110569.797199678,1.16142
instances\R\n=80\AUpdata_ta_ca_80_500_4_50_1.txt,AUpdata_ta_ca_80_500_4_50_1,80,4,50,salazar,42,134294.119196395,1.231006
instances\R\n=80\AUpdata_ta_ca_80_500_4_50_2.txt,AUpdata_ta_ca_80_500_4_50_2,80,4,50,salazar,42,104371.696251119,1.067355
instances\R\n=80\AUpdata_ta_ca_80_500_4_50_3.txt,AUpdata_ta_ca_80_500_4_50_3,80,4,50,salazar,42,109215.233549817,1.2163714
instances\R\n=80\AUpdata_ta_ca_80_500_4_50_4.txt,AUpdata_ta_ca_80_500_4_50_4,80,4,50,salazar,42,108473.084355654,1.2507287
instances\R\n=80\AUpdata_ta_ca_80_500_4_50_5.txt,AUpdata_ta_ca_80_500_4_50_5,80,4,50,salazar,42,121700.577932909,1.4903287
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_1.txt,AUpdata_ta_ca_80_500_5_100_1,80,5,100,salazar,42,101276.314858412,1.9306882
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_2.txt,AUpdata_ta_ca_80_500_5_100_2,80,5,100,salazar,42,93890.5544001761,2.2013806
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_3.txt,AUpdata_ta_ca_80_500_5_100_3,80,5,100,salazar,42,92138.8890341029,2.0474308
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_4.txt,AUpdata_ta_ca_80_500_5_100_4,80,5,100,salazar,42,71513.6245249565,2.467931
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_5.txt,AUpdata_ta_ca_80_500_5_100_5,80,5,100,salazar,42,96992.1121538482,1.4891031
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_1.txt,AUpdata_ta_ca_80_500_5_50_1,80,5,50,salazar,42,124660.286056266,1.755353
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_2.txt,AUpdata_ta_ca_80_500_5_50_2,80,5,50,salazar,42,109841.988154842,1.6318039
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_3.txt,AUpdata_ta_ca_80_500_5_50_3,80,5,50,salazar,42,128079.314301323,1.8514628
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_4.txt,AUpdata_ta_ca_80_500_5_50_4,80,5,50,salazar,42,96181.5314072914,1.4549694
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_5.txt,AUpdata_ta_ca_80_500_5_50_5,80,5,50,salazar,42,103739.456438622,1.6474694
